Country Code,Year,Country Name,CDP_City,CDP_TotalEmissions,CDP_Longitude,CDP_Latitude
MYS,2019,Malaysia,Kuala Lumpur,0.0,101.687,3.139
MYS,2020,Malaysia,Kuala Lumpur,0.0,101.687,3.139
MYS,2019,Malaysia,Melaka Historic City Council,0.0,,
MYS,2020,Malaysia,Muar Municipal Council,0.0,,
MYS,2019,Malaysia,Municipal Council of Penang,0.0,,
MYS,2020,Malaysia,Penampang District Council,0.0,,
MYS,2019,Malaysia,Petaling Jaya,3496.0,101.595,3.1279
MYS,2019,Malaysia,Seberang Perai Municipal Council,0.0,100.383,5.38333
MYS,2020,Malaysia,Seberang Perai Municipal Council,0.0,100.383,5.38333
MYS,2019,Malaysia,Sepang Municipal Council,0.0,,
MYS,2019,Malaysia,Shah Alam City Council,0.0,,
MYS,2020,Malaysia,Shah Alam City Council,0.0,,
MYS,2020,Malaysia,Tawau Municipal Council,0.0,,
MEX,2019,Mexico,Ayuntamiento Victoria,0.0,,
MEX,2020,Mexico,Ayuntamiento Victoria,0.0,,
MEX,2019,Mexico,Ayuntamiento de Apodaca,0.0,,
MEX,2020,Mexico,Ayuntamiento de Apodaca,0.0,,
MEX,2019,Mexico,Ayuntamiento de Celaya,3870274.0,-100.812,20.5222
MEX,2020,Mexico,Ayuntamiento de Celaya,3823680.0,-100.812,20.5222
MEX,2019,Mexico,Ayuntamiento de San Miguel de Allende,0.0,,
MEX,2020,Mexico,Ayuntamiento de San Miguel de Allende,0.0,,
MEX,2019,Mexico,Ayuntamiento de Tapalpa,0.0,,
MEX,2019,Mexico,Ayuntamiento de Tonalá,0.0,,
MEX,2020,Mexico,Ayuntamiento de Tonalá,0.0,,
MEX,2019,Mexico,Ayuntamiento de Uriangato,0.0,,
MEX,2020,Mexico,Ayuntamiento de Uriangato,0.0,,
MEX,2019,Mexico,Ayuntamiento de Victoria (Tamaulipas),0.0,,
MEX,2020,Mexico,Ayuntamiento de Victoria (Tamaulipas),0.0,,
MEX,2020,Mexico,Ayuntamiento de Zapopan,0.0,,
MEX,2020,Mexico,Casimiro Castillo,0.0,-104.436,19.6031
MEX,2018,Mexico,Chapala,0.0,-103.191,20.2962
MEX,2019,Mexico,Chapala,0.0,-103.191,20.2962
MEX,2020,Mexico,Chapala,0.0,-103.191,20.2962
MEX,2017,Mexico,Chihuahua,14330261.0,-106.076,28.6368
MEX,2018,Mexico,Chihuahua,0.0,-106.076,28.6368
MEX,2019,Mexico,Chihuahua,0.0,-106.076,28.6368
MEX,2020,Mexico,Chihuahua,0.0,-106.076,28.6368
MEX,2020,Mexico,Ciudad Madero,0.0,,
MEX,2015,Mexico,Cuernevaca,1131908.75,-99.221566,18.924209
MEX,2018,Mexico,Degollado,0.0,-102.132,20.4489
MEX,2019,Mexico,Gobierno Municipal de Toluca de Lerdo,0.0,,
MEX,2020,Mexico,Gobierno Municipal de Toluca de Lerdo,0.0,,
MEX,2018,Mexico,Guadalajara,3905713.0,-103.35,20.6597
MEX,2019,Mexico,Guadalajara,0.0,-103.35,20.6597
MEX,2020,Mexico,Guadalajara,0.0,-103.35,20.6597
MEX,2019,Mexico,Hermosillo,7702002.0,-110.961,29.0892
MEX,2020,Mexico,Hermosillo,0.0,-110.961,29.0892
MEX,2018,Mexico,JICOSUR,0.0,-104.38,19.34
MEX,2019,Mexico,JICOSUR,0.0,-104.38,19.34
MEX,2020,Mexico,JICOSUR,0.0,-104.38,19.34
MEX,2018,Mexico,JIMAV,0.0,-104.367,19.7682
MEX,2019,Mexico,JIMAV,1748920.0,-104.367,19.7682
MEX,2020,Mexico,JIMAV,0.0,-104.367,19.7682
MEX,2019,Mexico,JISOC,0.0,-104.783,20.517
MEX,2020,Mexico,JISOC,0.0,-104.783,20.517
MEX,2020,Mexico,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),0.0,,
MEX,2020,Mexico,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,0.0,,
MEX,2019,Mexico,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),0.0,,
MEX,2020,Mexico,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),0.0,,
MEX,2020,Mexico,Junta Intermunicipal de la Región Norte del Estado de Jalisco (JINOR),0.0,,
MEX,2020,Mexico,Junta Municipal de Medio Ambiente Lagunas (JIMAL),0.0,,
MEX,2019,Mexico,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),0.0,,
MEX,2020,Mexico,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),0.0,,
MEX,2018,Mexico,Juárez,0.0,-106.425,31.6904
MEX,2019,Mexico,Juárez,0.0,-106.425,31.6904
MEX,2020,Mexico,Juárez,0.0,-106.425,31.6904
MEX,2018,Mexico,La Barca,0.0,-102.546,20.2903
MEX,2019,Mexico,La Paz,0.0,,
MEX,2020,Mexico,La Paz,0.0,,
MEX,2017,Mexico,León de los Aldamas,5012133.0,-101.684,21.1221
MEX,2019,Mexico,León de los Aldamas,5012581.0,-101.684,21.1221
MEX,2020,Mexico,León de los Aldamas,0.0,-101.684,21.1221
MEX,2013,Mexico,Mexico City,26232831.0,-99.1332,19.4326
MEX,2014,Mexico,Mexico City,24551216.0,-99.1332,19.4326
MEX,2015,Mexico,Mexico City,24084942.0,-99.1332,19.4326
MEX,2016,Mexico,Mexico City,23655110.96,-99.1332,19.4326
MEX,2017,Mexico,Mexico City,30870170.39,-99.1332,19.4326
MEX,2018,Mexico,Mexico City,27774766.64,-99.1332,19.4326
MEX,2019,Mexico,Mexico City,27408585.65,-99.1332,19.4326
MEX,2020,Mexico,Mexico City,0.0,-99.1332,19.4326
MEX,2019,Mexico,Morelia,0.0,-117.069,32.5026
MEX,2020,Mexico,Morelia,0.0,-117.069,32.5026
MEX,2019,Mexico,Municipality of Irapuato,0.0,,
MEX,2020,Mexico,Municipality of Irapuato,0.0,,
MEX,2019,Mexico,Municipality of San Pedro Tlaquepaque,0.0,,
MEX,2020,Mexico,Municipality of San Pedro Tlaquepaque,0.0,,
MEX,2019,Mexico,Municipio de Querétaro,0.0,,
MEX,2020,Mexico,Municipio de Querétaro,0.0,,
MEX,2017,Mexico,Mérida,,-89.5926,20.9674
MEX,2018,Mexico,Mérida,0.0,-89.5926,20.9674
MEX,2019,Mexico,Mérida,0.0,-89.5926,20.9674
MEX,2018,Mexico,Naucalpan de Juárez,0.0,-99.2453,19.4631
MEX,2019,Mexico,Naucalpan de Juárez,0.0,-99.2453,19.4631
MEX,2014,Mexico,San Luis Potosí,4026722.0,-100.97005,22.173333
MEX,2016,Mexico,San Luis Potosí,1320629.99,-100.97005,22.173333
MEX,2017,Mexico,San Luis Potosí,27548711.0,-100.97005,22.173333
MEX,2019,Mexico,Tampico,0.0,-99.0173,19.3599
MEX,2020,Mexico,Tampico,0.0,-99.0173,19.3599
MEX,2018,Mexico,Torreón,0.0,-103.407,25.5428
MEX,2019,Mexico,Torreón,0.0,-103.407,25.5428
MEX,2020,Mexico,Torreón,0.0,-103.407,25.5428
MEX,2018,Mexico,Tuxcueca,0.0,-103.24,20.8555
MEX,2020,Mexico,Uruapan,0.0,,
MEX,2018,Mexico,Xalapa,0.0,-98.7556,20.1318
MEX,2020,Mexico,Xalapa,1645392.2599999998,-98.7556,20.1318
MCO,2018,Monaco,Monaco,0.0,7.42081,43.7374
MCO,2019,Monaco,Monaco,86586.0,7.42081,43.7374
MCO,2020,Monaco,Monaco,0.0,7.42081,43.7374
MNG,2020,Mongolia,Ulaanbaatar City,0.0,,
MNE,2018,Montenegro,Podgorica,0.0,19.2594,42.4304
MNE,2019,Montenegro,Podgorica,0.0,19.2594,42.4304
MNE,2020,Montenegro,Podgorica,0.0,19.2594,42.4304
MAR,2018,Morocco,Casablanca,0.0,-7.56806,33.5206
MAR,2019,Morocco,Casablanca,0.0,-7.56806,33.5206
MAR,2020,Morocco,Casablanca,0.0,-7.56806,33.5206
MAR,2018,Morocco,Rabat,0.0,-6.8498,33.9716
MOZ,2018,Mozambique,Ilha,0.0,-40.7323,-15.0364
MOZ,2018,Mozambique,Nacala,0.0,40.6854,-14.5656
MOZ,2019,Mozambique,Nacala,204784.0,40.6854,-14.5656
MOZ,2018,Mozambique,Pemba,0.0,40.5178,-12.9732
MOZ,2019,Mozambique,Pemba,0.0,40.5178,-12.9732
MOZ,2018,Mozambique,Quelimane,0.0,36.9218,-17.8503
NAM,2019,Namibia,Walvis Bay,0.0,12.5247,-22.9389
NAM,2020,Namibia,Walvis Bay,0.0,12.5247,-22.9389
NAM,2018,Namibia,Windhoek,0.0,17.0658,-22.5609
NLD,2013,Netherlands,Amsterdam,5094000.0,4.89516,52.3702
NLD,2014,Netherlands,Amsterdam,5094000.0,4.89516,52.3702
NLD,2016,Netherlands,Amsterdam,4471000.0,4.89516,52.3702
NLD,2017,Netherlands,Amsterdam,4138000.0,4.89516,52.3702
NLD,2019,Netherlands,Amsterdam,0.0,4.89516,52.3702
NLD,2020,Netherlands,Amsterdam,0.0,4.89516,52.3702
NLD,2020,Netherlands,Gemeente Alkmaar,0.0,,
NLD,2017,Netherlands,Groningen,859000.0,6.551335,53.232386
NLD,2018,Netherlands,Nijmegen,505852099.0,5.84282,51.8449
NLD,2019,Netherlands,Nijmegen,0.0,5.84282,51.8449
NLD,2020,Netherlands,Nijmegen,0.0,5.84282,51.8449
NLD,2013,Netherlands,Rotterdam,29460000.0,4.45093,51.9164
NLD,2015,Netherlands,Rotterdam,28202000.0,4.45093,51.9164
NLD,2016,Netherlands,Rotterdam,31512000.0,4.45093,51.9164
NLD,2017,Netherlands,Rotterdam,34190633.0,4.45093,51.9164
NLD,2018,Netherlands,Rotterdam,34188.661,4.45093,51.9164
NLD,2019,Netherlands,Rotterdam,31732844.0,4.45093,51.9164
NLD,2020,Netherlands,Rotterdam,0.0,4.45093,51.9164
NLD,2018,Netherlands,The Hague,1587678.0,4.3007,52.0705
NLD,2019,Netherlands,The Hague,1661395.0,4.3007,52.0705
NLD,2020,Netherlands,The Hague,1618532.0,4.3007,52.0705
NZL,2018,New Zealand,Auckland,10207661.0,174.742,-36.8153
NZL,2019,New Zealand,Auckland,10126361.0,174.742,-36.8153
NZL,2020,New Zealand,Auckland,0.0,174.742,-36.8153
NZL,2016,New Zealand,Auckland ,10472155.0,174.741788,-36.815328
NZL,2017,New Zealand,Auckland ,8388416.0,174.741788,-36.815328
NZL,2020,New Zealand,Dunedin City Council,0.0,,
NZL,2018,New Zealand,Hutt City,0.0,174.908,-41.2092
NZL,2018,New Zealand,New Plymouth District,0.0,174.354,-39.1011
NZL,2019,New Zealand,New Plymouth District,0.0,174.354,-39.1011
NZL,2019,New Zealand,Palmerston North City Council,570666.0,,
NZL,2019,New Zealand,Rotorua,0.0,,
NZL,2020,New Zealand,Rotorua,0.0,,
NZL,2014,New Zealand,Wellington,1301739.0,174.776,-41.2865
NZL,2015,New Zealand,Wellington,1301739.0,174.776,-41.2865
NZL,2016,New Zealand,Wellington,1084979.0,174.776,-41.2865
NZL,2017,New Zealand,Wellington,773061.0,174.776,-41.2865
NZL,2018,New Zealand,Wellington,621179.0,174.776,-41.2865
NZL,2019,New Zealand,Wellington,621179.0,174.776,-41.2865
NZL,2020,New Zealand,Wellington,986195.0,174.776,-41.2865
NGA,2018,Nigeria,Abuja,0.0,7.39857,9.07647
NGA,2019,Nigeria,Abuja,0.0,7.39857,9.07647
NGA,2020,Nigeria,Abuja,0.0,7.39857,9.07647
NGA,2017,Nigeria,Ibadan,10000.0,3.94704,7.37753
NGA,2018,Nigeria,Ibadan,0.0,3.94704,7.37753
NGA,2019,Nigeria,Ibadan,0.0,3.94704,7.37753
NGA,2020,Nigeria,Ibadan,0.0,3.94704,7.37753
NGA,2016,Nigeria,Lagos,29426266.0,3.3792,6.52437
NGA,2018,Nigeria,Lagos,29333951.0,3.3792,6.52437
NGA,2019,Nigeria,Lagos,31018327.0,3.3792,6.52437
NGA,2020,Nigeria,Lagos,28128033.0,3.3792,6.52437
NOR,2018,Norway,Arendal,0.0,8.77245,58.4618
NOR,2019,Norway,Arendal,1314864.0,8.77245,58.4618
NOR,2020,Norway,Arendal,0.0,8.77245,58.4618
NOR,2020,Norway,Bergen,0.0,,
NOR,2017,Norway,Bærum,227962.0,10.5938,59.9205
NOR,2018,Norway,Bærum,221948.0,10.5938,59.9205
NOR,2019,Norway,Bærum,0.0,10.5938,59.9205
NOR,2020,Norway,Bærum,0.0,10.5938,59.9205
NOR,2018,Norway,Kristiansand,0.0,8.0182,58.1599
NOR,2019,Norway,Kristiansand,0.0,8.0182,58.1599
NOR,2013,Norway,Oslo,2344284.0,10.7522,59.9139
NOR,2015,Norway,Oslo,1298000.0,10.7522,59.9139
NOR,2016,Norway,Oslo,1340422.0,10.7522,59.9139
NOR,2017,Norway,Oslo,1233.0,10.7522,59.9139
NOR,2018,Norway,Oslo,1125349.0,10.7522,59.9139
NOR,2019,Norway,Oslo,1062543.0,10.7522,59.9139
NOR,2020,Norway,Oslo,0.0,10.7522,59.9139
NOR,2020,Norway,Sandnes kommune,0.0,,
NOR,2019,Norway,Trondheim,489207.0,10.395,63.4305
NOR,2020,Norway,Trondheim,0.0,10.395,63.4305
PAK,2018,Pakistan,Karachi,0.0,67.1281,24.9108
PAK,2019,Pakistan,Karachi,0.0,67.1281,24.9108
PAK,2020,Pakistan,Karachi,0.0,67.1281,24.9108
PAN,2018,Panama,Chorrera,0.0,-79.7736,8.88289
PAN,2019,Panama,Chorrera,0.0,-79.7736,8.88289
PAN,2020,Panama,Chorrera,0.0,-79.7736,8.88289
PAN,2020,Panama,Ocú,0.0,,
PAN,2018,Panama,Panamá,0.0,-79.5552,9.11862
PRY,2018,Paraguay,Asunción,0.0,-57.5759,-25.2637
PRY,2019,Paraguay,Asunción,0.0,-57.5759,-25.2637
PER,2018,Peru,Arequipa,0.0,-75.329,-11.0557
PER,2019,Peru,Arequipa,0.0,-75.329,-11.0557
PER,2020,Peru,Arequipa,0.0,-75.329,-11.0557
PER,2018,Peru,Comas,0.0,-77.0667,-11.95
PER,2019,Peru,Comas,0.0,-77.0667,-11.95
PER,2020,Peru,Comas,0.0,-77.0667,-11.95
PER,2019,Peru,Cusco,0.0,,
PER,2015,Peru,Lima,15432105.0,-77.0283,-12.0433
PER,2016,Peru,Lima,15432105.0,-77.0283,-12.0433
PER,2017,Peru,Lima,15789438.0,-77.0283,-12.0433
PER,2018,Peru,Lima,0.0,-77.0283,-12.0433
PER,2019,Peru,Lima,0.0,-77.0283,-12.0433
PER,2020,Peru,Lima,0.0,-77.0283,-12.0433
PER,2020,Peru,Lince,0.0,,
PER,2018,Peru,Magdalena del Mar,0.0,-77.067,-12.0917
PER,2019,Peru,Magdalena del Mar,0.0,-77.067,-12.0917
PER,2020,Peru,Magdalena del Mar,0.0,-77.067,-12.0917
PER,2018,Peru,Miraflores,0.0,-71.5366,-16.3994
PER,2019,Peru,Miraflores,0.0,-71.5366,-16.3994
PER,2020,Peru,Miraflores,0.0,-71.5366,-16.3994
PER,2019,Peru,Municipalidad Distrital de Ate,0.0,,
PER,2020,Peru,Municipalidad Distrital de Ate,0.0,,
PER,2019,Peru,Municipalidad Distrital de Chimbote,0.0,,
PER,2020,Peru,Municipalidad Distrital de Chimbote,0.0,,
PER,2019,Peru,Municipalidad Distrital de Jesús María,0.0,,
PER,2020,Peru,Municipalidad Distrital de Jesús María,0.0,,
PER,2020,Peru,Municipalidad Distrital de La Molina,0.0,,
PER,2019,Peru,Municipalidad Provincial de Callao,0.0,,
PER,2020,Peru,Municipalidad Provincial de Callao,0.0,,
PER,2019,Peru,Municipalidad Provincial de Chiclayo,0.0,,
PER,2020,Peru,Municipalidad Provincial de Chiclayo,0.0,,
PER,2019,Peru,Municipalidad de Bellavista,0.0,,
PER,2019,Peru,Municipalidad de Independencia (Peru),0.0,,
PER,2019,Peru,Municipalidad de Tarapoto,0.0,,
PER,2019,Peru,Municipality of Tahuamanu,0.0,,
PER,2019,Peru,Piura,0.0,,
PER,2020,Peru,Puente Piedra,0.0,,
PER,2018,Peru,Rimac,0.0,-77.0362,-12.0271
PER,2019,Peru,San Borja,3123.0,-12.1078,-76.9989
PER,2020,Peru,San Borja,0.0,-12.1078,-76.9989
PER,2017,Peru,San Isidro (Lima),318191.27,-77.0273,-12.0977
PER,2018,Peru,San Isidro (Lima),135855.26,-77.0273,-12.0977
PER,2019,Peru,San Isidro (Lima),0.0,-77.0273,-12.0977
PER,2020,Peru,San Isidro (Lima),0.0,-77.0273,-12.0977
PER,2018,Peru,Santiago de Surco,0.0,-77.0051,-12.1453
PER,2019,Peru,Santiago de Surco,0.0,-77.0051,-12.1453
PER,2020,Peru,Santiago de Surco,0.0,-77.0051,-12.1453
PER,2019,Peru,Trujillo,0.0,,
PHL,2019,Philippines,Baguio City,0.0,,
PHL,2016,Philippines,Batangas,457288.0,121.058,13.7565
PHL,2017,Philippines,Batangas,657636.0,121.058,13.7565
PHL,2019,Philippines,Batangas,172070.0,121.058,13.7565
PHL,2020,Philippines,Batangas,0.0,121.058,13.7565
PHL,2019,Philippines,Cagayan de Oro,428467.45,124.632,8.45423
PHL,2020,Philippines,Cagayan de Oro,0.0,124.632,8.45423
PHL,2019,Philippines,City of La Carlota,0.0,,
PHL,2019,Philippines,City of Malolos,0.0,,
PHL,2019,Philippines,City of Muntinlupa,1216253.08,,
PHL,2020,Philippines,City of Ormoc,0.0,,
PHL,2020,Philippines,City of San Jose del Monte,0.0,,
PHL,2019,Philippines,Davao,0.0,125.625,7.07475
PHL,2020,Philippines,Davao,0.0,125.625,7.07475
PHL,2019,Philippines,Del Carmen,0.0,125.97,9.869
PHL,2020,Philippines,Del Carmen,0.0,125.97,9.869
PHL,2019,Philippines,Dipolog City,0.0,,
PHL,2016,Philippines,Makati,1660370.0,121.024445,14.554729
PHL,2017,Philippines,Makati,462586.0,121.024445,14.554729
PHL,2017,Philippines,Parañaque,788108.0,121.02,14.4793
PHL,2019,Philippines,Parañaque,0.0,121.02,14.4793
PHL,2019,Philippines,Pasig,0.0,121.061,14.5869
PHL,2020,Philippines,Puerto Princesa,0.0,118.73,9.74069
PHL,2018,Philippines,Quezon City,0.0,120.862,15.6835
PHL,2019,Philippines,Quezon City,8014366.0,120.862,15.6835
PHL,2020,Philippines,Quezon City,8014366.0,120.862,15.6835
PHL,2019,Philippines,San Carlos City,0.0,,
PHL,2019,Philippines,Santa Rosa,0.0,121.089,14.2843
PHL,2019,Philippines,Tagum City,0.0,,
PHL,2020,Philippines,Tagum City,0.0,,
PHL,2020,Philippines,Tuguegarao City,0.0,,
POL,2018,Poland,Gdańsk,0.0,18.6466,54.352
POL,2019,Poland,Gdańsk,0.0,18.6466,54.352
POL,2018,Poland,Gdynia,0.0,18.5305,54.5189
POL,2019,Poland,Gdynia,0.0,18.5305,54.5189
POL,2020,Poland,Gdynia,0.0,18.5305,54.5189
POL,2013,Poland,Warsaw,13304435.0,21.0122,52.2297
POL,2015,Poland,Warsaw,12706696.0,21.0122,52.2297
POL,2016,Poland,Warsaw,11721774.0,21.0122,52.2297
POL,2017,Poland,Warsaw,11721774.0,21.0122,52.2297
POL,2018,Poland,Warsaw,11434461.0,21.0122,52.2297
POL,2019,Poland,Warsaw,13146055.0,21.0122,52.2297
POL,2020,Poland,Warsaw,0.0,21.0122,52.2297
POL,2017,Poland,Wroclaw,4065219.0,17.0385,51.1079
POL,2018,Poland,Wroclaw,4700007.0,17.0385,51.1079
POL,2019,Poland,Wroclaw,4654742.0,17.0385,51.1079
PRT,2019,Portugal,Amarante,0.0,,
PRT,2020,Portugal,Amarante,0.0,,
PRT,2015,Portugal,Barreiro,284933.0,-9.07907,38.6608
PRT,2016,Portugal,Barreiro,290849.0,-9.07907,38.6608
PRT,2017,Portugal,Barreiro,286477.0,-9.07907,38.6608
PRT,2019,Portugal,Barreiro,0.0,-9.07907,38.6608
PRT,2020,Portugal,Barreiro,0.0,-9.07907,38.6608
PRT,2018,Portugal,Braga,0.0,-8.43821,41.5337
PRT,2019,Portugal,Braga,194352.0,-8.43821,41.5337
PRT,2020,Portugal,Braga,0.0,-8.43821,41.5337
PRT,2014,Portugal,Cascais,565382.0,-9.42229,38.697
PRT,2015,Portugal,Cascais,565382.0,-9.42229,38.697
PRT,2016,Portugal,Cascais,565382.0,-9.42229,38.697
PRT,2017,Portugal,Cascais,565382.0,-9.42229,38.697
PRT,2018,Portugal,Cascais,831603.0,-9.42229,38.697
PRT,2019,Portugal,Cascais,0.0,-9.42229,38.697
PRT,2020,Portugal,Cascais,0.0,-9.42229,38.697
PRT,2018,Portugal,Castelo Branco,0.0,-7.49189,39.8239
PRT,2018,Portugal,Câmara de Lobos,18052.325594,-16.9833,32.6333
PRT,2014,Portugal,Fafe,179262.0,-8.17286,41.4508
PRT,2015,Portugal,Fafe,148789.0,-8.17286,41.4508
PRT,2017,Portugal,Fafe,163838.0,-8.17286,41.4508
PRT,2018,Portugal,Fafe,163838.0,-8.17286,41.4508
PRT,2019,Portugal,Fafe,195597.0,-8.17286,41.4508
PRT,2020,Portugal,Fafe,0.0,-8.17286,41.4508
PRT,2014,Portugal,Faro,265.85,-7.93044,37.0194
PRT,2015,Portugal,Faro,265.85,-7.93044,37.0194
PRT,2016,Portugal,Faro,265.85,-7.93044,37.0194
PRT,2017,Portugal,Faro,246.0,-7.93044,37.0194
PRT,2018,Portugal,Faro,0.0,-7.93044,37.0194
PRT,2019,Portugal,Faro,0.0,-7.93044,37.0194
PRT,2020,Portugal,Faro,0.0,-7.93044,37.0194
PRT,2019,Portugal,Figueira da Foz,0.0,-8.8576,40.1521
PRT,2020,Portugal,Figueira da Foz,0.0,-8.8576,40.1521
PRT,2019,Portugal,Funchal,0.0,-16.9241,32.6669
PRT,2020,Portugal,Funchal,0.0,-16.9241,32.6669
PRT,2017,Portugal,Guimarães,401323.0,-8.29224,41.4443
PRT,2018,Portugal,Guimarães,401867.0,-8.29224,41.4443
PRT,2019,Portugal,Guimarães,0.0,-8.29224,41.4443
PRT,2020,Portugal,Guimarães,0.0,-8.29224,41.4443
PRT,2013,Portugal,Lisbon,3189867.0,-9.13933,38.7223
PRT,2014,Portugal,Lisbon,3133805.0,-9.13933,38.7223
PRT,2015,Portugal,Lisbon,2969996.0,-9.13933,38.7223
PRT,2016,Portugal,Lisbon,1934361.0,-9.13933,38.7223
PRT,2017,Portugal,Lisbon,1934361.0,-9.13933,38.7223
PRT,2018,Portugal,Lisbon,2175455.0,-9.13933,38.7223
PRT,2019,Portugal,Lisbon,0.0,-9.13933,38.7223
PRT,2020,Portugal,Lisbon,0.0,-9.13933,38.7223
PRT,2019,Portugal,Mafra,0.0,-9.32771,38.9385
PRT,2020,Portugal,Mafra,0.0,-9.32771,38.9385
PRT,2018,Portugal,Mirandela,0.0,-7.1753,41.51
PRT,2019,Portugal,Mirandela,0.0,-7.1753,41.51
PRT,2020,Portugal,Mirandela,0.0,-7.1753,41.51
PRT,2015,Portugal,Moita,96508.0,-8.65731,41.3028
PRT,2016,Portugal,Moita,96508.0,-8.65731,41.3028
PRT,2018,Portugal,Moita,2865.23,-8.65731,41.3028
PRT,2018,Portugal,Montalegre,0.0,-7.7879,41.8266
PRT,2019,Portugal,Município de Coruche,0.0,,
PRT,2020,Portugal,Município de Coruche,0.0,,
PRT,2019,Portugal,Município de Lagos,0.0,,
PRT,2020,Portugal,Município de Lagos,0.0,,
PRT,2019,Portugal,Município de Odemira,0.0,,
PRT,2020,Portugal,Município de Odemira,0.0,,
PRT,2018,Portugal,Ovar,0.0,-8.59723,40.8901
PRT,2019,Portugal,Ovar,0.0,-8.59723,40.8901
PRT,2020,Portugal,Ovar,0.0,-8.59723,40.8901
PRT,2018,Portugal,Portalegre,0.0,-7.43235,39.2914
PRT,2014,Portugal,Porto,1300000.0,-8.6291,41.1579
PRT,2015,Portugal,Porto,1300000.0,-8.6291,41.1579
PRT,2016,Portugal,Porto,1020000.0,-8.6291,41.1579
PRT,2017,Portugal,Porto,960656.0,-8.6291,41.1579
PRT,2018,Portugal,Porto,964642.0,-8.6291,41.1579
PRT,2019,Portugal,Porto,961799.0,-8.6291,41.1579
PRT,2020,Portugal,Porto,0.0,-8.6291,41.1579
PRT,2015,Portugal,Santarem,331717.0,-8.685994,39.236669
PRT,2016,Portugal,Santarém,331717.0,-8.68599,39.2367
PRT,2017,Portugal,Santarém,245886.0,-8.68599,39.2367
PRT,2018,Portugal,Santarém,60896.0,-8.68599,39.2367
PRT,2019,Portugal,Santarém,0.0,-8.68599,39.2367
PRT,2014,Portugal,Seixal,415526.0,-46.5828767,-23.4266216
PRT,2019,Portugal,Sintra,0.0,-9.38811,38.7984
PRT,2020,Portugal,Sintra,0.0,-9.38811,38.7984
PRT,2018,Portugal,Torres Vedras,0.0,-9.30148,38.7637
PRT,2019,Portugal,Torres Vedras,0.0,-9.30148,38.7637
PRT,2020,Portugal,Torres Vedras,0.0,-9.30148,38.7637
PRT,2016,Portugal,Torres Vedras ,260331.0,-9.30148,38.763669
PRT,2017,Portugal,Torres Vedras ,275646.0,-9.30148,38.763669
PRT,2020,Portugal,Valongo,202713.0,-8.49835,41.1887
PRT,2014,Portugal,Vila Nova De Gaia,,-8.6117851,41.1238759
PRT,2018,Portugal,Vila Nova de Famalicão,0.0,-8.7476,41.381
PRT,2019,Portugal,Viseu,0.0,-7.91247,40.6566
PRT,2020,Portugal,Viseu,0.0,-7.91247,40.6566
PRT,2016,Portugal,Águeda,258882.0,-8.44582,40.5753
PRT,2018,Portugal,Águeda,0.0,-8.44582,40.5753
PRT,2019,Portugal,Águeda,0.0,-8.44582,40.5753
PRT,2020,Portugal,Águeda,0.0,-8.44582,40.5753
PRT,2020,Portugal,Évora,0.0,,
PRT,2018,Portugal,Ílhavo,0.0,-7.58,38.85
PRT,2019,Portugal,Ílhavo,0.0,-7.58,38.85
PRK,2020,Republic of Korea,Ansan-si,0.0,,
PRK,2018,Republic of Korea,Changwon,10257440.0,126.949,35.1542
PRK,2020,Republic of Korea,Changwon,0.0,126.949,35.1542
PRK,2020,Republic of Korea,Dangjin-si,0.0,,
PRK,2020,Republic of Korea,Dobong-gu Municipal Government,0.0,,
PRK,2020,Republic of Korea,Gangdong-gu Municipal Government,0.0,,
PRK,2020,Republic of Korea,Gwangmyeong-si,0.0,,
PRK,2020,Republic of Korea,Hwaseong-si,0.0,,
PRK,2020,Republic of Korea,Michuhol-gu Municipal Government of Incheon,0.0,,
PRK,2018,Republic of Korea,Seoul,44153000.0,126.978,37.5665
PRK,2019,Republic of Korea,Seoul,0.0,126.978,37.5665
PRK,2020,Republic of Korea,Seoul,46685000.0,126.978,37.5665
PRK,2018,Republic of Korea,Suwon,5595998.012,126.805,37.17
PRK,2019,Republic of Korea,Suwon,5736866.0,126.805,37.17
PRK,2020,Republic of Korea,Suwon,0.0,126.805,37.17
PRK,2020,Republic of Korea,Yeosu-si,0.0,,
MDA,2020,Republic of Moldova,Municipality of Chişinău,0.0,,
ROU,2019,Romania,Alba-Iulia,0.0,23.569,46.0823
ROU,2020,Romania,Alba-Iulia,0.0,23.569,46.0823
ROU,2019,Romania,Botosani,0.0,26.6658,47.7407
ROU,2020,Romania,Botosani,0.0,26.6658,47.7407
ROU,2019,Romania,City of Cluj-Napoca,0.0,,
ROU,2019,Romania,City of Galati,0.0,,
ROU,2018,Romania,Iasi,0.0,27.35,47.1
ROU,2019,Romania,Iasi,0.0,27.35,47.1
ROU,2020,Romania,Iasi,0.0,27.35,47.1
RUS,2013,Russian Federation,Moscow,43230745.4,37.6173,55.7558
RUS,2015,Russian Federation,Moscow,74753792.0,37.6173,55.7558
RUS,2019,Russian Federation,Moscow,0.0,37.6173,55.7558
