Unnamed: 0,City,Country,Year,TotalEmissions,Longitude,Latitude,Account Number,Population,LandArea(sqkm),HDI,GINI,Overall Score (GDP),Property Rights,Government Integrity,Judicial Effectiveness,Tax Burden,Government Spending,Fiscal Health,Business Freedom,Labor Freedom,Monetary Freedom,Trade Freedom,Investment Freedom,Financial Freedom,Country_Code
9,Mendoza,Argentina,2018,606444.87,-68.8458,-32.8894,50357,115041.0,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
14,la Ciudad de Paraná,Argentina,2018,702720.44,-60.511547,-31.74132,54620,254022.5,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
19,Ciudad de Neuquén,Argentina,2018,1581922.91,-68.059189,-38.951678,60423,259182.0,128.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
24,Caseros,Argentina,2018,19011.79,-58.563463,-34.609483,73652,2339.0,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
29,Malabrigo,Argentina,2018,75006.62,-59.970068,-29.348924,73668,7479.5,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
38,Chacabuco,Argentina,2018,536032.44,-60.47151899999999,-34.642084,73694,51254.0,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
40,Uranga,Argentina,2018,11130.82,-60.707459,-33.26541,73695,907.5,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
41,Mariá Grande,Argentina,2018,65192.64,-59.907472,-31.662086,73700,8077.0,79.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
43,San Carlos Sud,Argentina,2018,38740.33,-61.100028,-31.755693,73701,2167.5,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
46,Camilo Aldao,Argentina,2018,43252.67,-62.09586700000001,-33.126319,73712,5209.0,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
48,San Miguel,Argentina,2018,776176.04,-58.71185799999999,-34.543055,73713,281775.0,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
51,Arteaga,Argentina,2018,70147.16,-61.79147099999999,-33.090412,73724,3452.5,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
54,Monte Buey,Argentina,2018,34538.64,-62.454528,-32.914263,73732,6395.0,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
58,Maciá,Argentina,2018,50886.59,-59.404439,-32.17478300000001,73800,6406.0,282.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
67,Coronel Dominguez,Argentina,2018,3150.88,-60.721653,-33.18246,834251,1231.0,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
69,Guaymallén,Argentina,2018,830996.98,-68.8047,-32.902821,834255,304037.5,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
72,Lobos,Argentina,2018,496000.97,-59.097528,-35.185361,834259,37705.5,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
75,Resistencia,Argentina,2018,769217.56,-58.98555500000001,-27.451862,834278,302292.0,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
79,San Antonio de Areco,Argentina,2018,176537.84,-59.473866,-34.243617,834301,24389.5,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
81,San Martín de los Andes,Argentina,2018,232837.74,-71.352444,-40.15721,834403,33275.0,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
83,Malargue,Argentina,2018,618035.71,-69.57974899999999,-35.484462,839967,29833.0,3694.751717089304,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
88,Cerrito,Argentina,2018,26772.99,-60.075775,-31.579974,840035,6874.0,77.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
99,Chañaritos,Argentina,2018,15139.19,-63.333036,-31.401684,847244,219.0,158.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
100,Leandro  N. Alem,Argentina,2018,120289.1,-55.323688,-27.602819,847245,31364.0,177.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
101,La Francia ,Argentina,2018,5536.71,-62.633253,-31.406319,847246,6212.0,9.64,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
102,Lincoln,Argentina,2018,1286274.64,-61.529091,-34.868449,848402,42346.0,5782.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
103,Oliva,Argentina,2018,35149.61,-63.567002,-32.04274,848483,15031.0,14.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
104,General Lagos,Argentina,2018,21950.51,-60.564702,-33.110462,848484,4865.0,38.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
106,Balcarce,Argentina,2018,816901.42,-58.255458,-37.846407,848971,45408.0,4121.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
107,Pronunciamiento,Argentina,2018,4726.14,-58.443373,-32.346295,848976,3600.0,8.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
108,Villarino,Argentina,2018,1041774.28,-62.638352,-39.03489,848997,35334.0,11400.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
109,Villa de Merlo,Argentina,2018,96719.65,-65.01575600000001,-32.347833,848998,24379.0,177.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
110,Concepción del Uruguay,Argentina,2018,340287.86,-58.232142,-32.484535,849016,79045.0,324.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
111,Plottier,Argentina,2018,179611.32,-68.22885,-38.947567,849042,42329.0,143.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
112,Santa Anita ,Argentina,2018,13470.77,-58.786176,-32.175784,849043,1848.0,164.2,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
113,Villa Amelia,Argentina,2018,14227.84,-60.665941,-33.176233,849044,1488.0,76.0,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
114,Junín,Argentina,2018,592078.71,-60.94955400000001,-34.58855,849121,93274.0,2.253,0.842,41.3,52.3,40.8,32.6,44.5,65.7,55.6,52.6,56.2,43.3,51.3,70.3,55.0,60.0,ARG
121,City of Melbourne,Australia,2018,4389341.55,144.96328,-37.814107,31109,154863.4,38.0,0.943,34.55,80.9,78.7,77.4,93.4,63.0,61.2,84.3,89.1,79.7,87.4,86.2,80.0,90.0,AUS
129,City of Sydney,Australia,2018,2896137.46,151.2069902,-33.8674869,31114,227878.8,26.0,0.943,34.48571428571428,80.9,78.7,77.4,93.4,63.0,61.2,84.3,89.1,79.7,87.4,86.2,80.0,90.0,AUS
134,Adelaide,Australia,2018,618451.65,138.600746,-34.928499,32480,24550.8,16.0,0.943,34.48571428571428,80.9,78.7,77.4,93.4,63.0,61.2,84.3,89.1,79.7,87.4,86.2,80.0,90.0,AUS
139,Canberra,Australia,2018,3367500.0,149.1244,-35.3075,43928,416250.0,2358.0,0.943,34.4,80.9,78.7,77.4,93.4,63.0,61.2,84.3,89.1,79.7,87.4,86.2,80.0,90.0,AUS
144,Hobart,Australia,2018,482667.0,147.281446,-42.890054,53254,51593.0,7791.0,0.943,34.48571428571428,80.9,78.7,77.4,93.4,63.0,61.2,84.3,89.1,79.7,87.4,86.2,80.0,90.0,AUS
148,Byron Shire,Australia,2018,36.0,153.5334,-28.6534,58543,31783.0,556.0,0.943,34.48571428571428,80.9,78.7,77.4,93.4,63.0,61.2,84.3,89.1,79.7,87.4,86.2,80.0,90.0,AUS
154,Mount Barker,Australia,2018,319158.0,138.857584,-35.073199,73692,37481.0,595.0,0.943,34.48571428571428,80.9,78.7,77.4,93.4,63.0,61.2,84.3,89.1,79.7,87.4,86.2,80.0,90.0,AUS
155,Port Phillip,Australia,2018,1275759.0,144.966691,-37.846498,73703,115601.0,21.0,0.943,34.48571428571428,80.9,78.7,77.4,93.4,63.0,61.2,84.3,89.1,79.7,87.4,86.2,80.0,90.0,AUS
156,Mornington Peninsula Shire,Australia,2018,1951027.0,145.093449,-38.285405,73722,160862.0,3694.751717089304,0.943,34.48571428571428,80.9,78.7,77.4,93.4,63.0,61.2,84.3,89.1,79.7,87.4,86.2,80.0,90.0,AUS
158,Rajshahi,Bangladesh,2018,647756.85,88.604166,24.374515,60019,449756.0,96.72,0.625,38.87940929917293,69.41948124980662,69.53020439301957,63.24978963501676,67.76822911104446,67.45616782514192,52.32086521275377,64.32249647213447,79.50850754145128,69.71202847628726,76.70915629813787,82.72269696477838,69.47591036643804,65.89319150658076,BGD
184,Salvador,Brazil,2018,2791161.0,-38.502304,-12.97304,42120,2877534.333333333,692819.0,0.762,53.9,51.4,55.8,31.4,55.5,70.6,50.7,7.7,58.6,46.8,71.4,68.5,50.0,50.0,BRA
205,Niterói,Brazil,2018,1298982.0,-43.118381,-22.892857,57509,380938.007,133.1,0.762,53.9,51.4,55.8,31.4,55.5,70.6,50.7,7.7,58.6,46.8,71.4,68.5,50.0,50.0,BRA
211,Sofia,Bulgaria,2018,5430997.35,23.3219,42.6977,43917,1402665.5,3694.751717089304,0.813,41.3,68.3,63.6,38.2,42.5,90.9,60.5,94.3,64.3,66.1,82.8,86.9,70.0,60.0,BGR
219,Vancouver,Canada,2018,2457476.0,-123.1139268,49.261226,20113,631418.0,115.0,0.928,33.5,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
227,Toronto,Canada,2018,99924.0,-79.3831843,43.653226,31117,2833632.0,634.0,0.928,33.3,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
231,Calgary,Canada,2018,18440047.0,-114.070846,51.04861500000001,35475,1247651.2,848.0,0.928,33.23333333333333,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
239,Ottawa,Canada,2018,5933407.0,-75.697193,45.42153,43911,726456.04325,2796.0,0.928,33.1,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
245,Edmonton,Canada,2018,16788576.0,-113.4909267,53.544389,43912,934644.6,684.0,0.928,33.5,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
252,Hamilton,Canada,2018,11839747.0,-79.866091,43.250021,50555,550405.25,1117.0,0.928,33.16666666666666,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
258,"London, ON",Canada,2018,3158000.0,-81.2497,42.9837,50558,385564.4,421.0,0.928,33.3,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
261,St Catharines,Canada,2018,854385.0,-79.2469,43.1594,50559,133460.0,98.0,0.928,32.95,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
264,Saskatoon,Canada,2018,3524346.0,-106.670046,52.133214,50568,270914.0,233.0,0.928,33.25,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
265,Victoria,Canada,2018,269967.0,-123.366,48.4284,50571,93000.0,3694.751717089304,0.928,33.29402985074626,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
268,Windsor,Canada,2018,2070808.0,-83.036363,42.314937,50578,220614.0,146.3,0.928,33.2,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
274,Peterborough,Canada,2018,4606.55,-78.31974699999999,44.309058,54088,80396.0,63.8,0.928,33.29402985074626,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
276,Surrey,Canada,2018,2331227.0,-122.849012,49.191347,58483,557310.0,316.41,0.928,33.29402985074626,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
280,Mississauga,Canada,2018,7747678.0,43.589,-79.6441,59538,721599.0,3694.751717089304,0.928,33.5,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
281,Saanich,Canada,2018,320407.91,123.378,48.4594,59572,114148.0,103.44,0.928,33.29402985074626,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,CAN
295,Vitacura,Chile,2018,4536.54,-70.572412,-33.390521,60906,85.0,3694.751717089304,0.849,45.96666666666666,75.2,67.9,61.2,63.4,78.0,81.3,91.7,72.4,60.4,82.4,88.7,85.0,70.0,CHL
309,Pasto,Colombia,2018,94805.9,-77.285787,1.205884,54603,455678.0,3694.751717089304,0.764,50.4,68.9,60.7,33.4,36.4,80.3,74.4,82.2,78.6,75.2,73.9,81.6,80.0,70.0,COL
313,Tópaga,Colombia,2018,18472630.0,-72.832449,5.768555,834313,3825.0,3694.751717089304,0.764,50.4,68.9,60.7,33.4,36.4,80.3,74.4,82.2,78.6,75.2,73.9,81.6,80.0,70.0,COL
328,Quepos ,Costa Rica,2018,167469.87,-84.161908,9.431868,832002,26861.0,54377.0,0.808,48.0,65.6,54.8,51.8,57.8,79.3,88.9,46.8,68.3,50.3,85.0,84.7,70.0,50.0,CRI
331,Cañas,Costa Rica,2018,125261.49,-85.093462,10.427441,848476,26201.0,682.2,0.808,48.0,65.6,54.8,51.8,57.8,79.3,88.9,46.8,68.3,50.3,85.0,84.7,70.0,50.0,CRI
337,Copenhagen,Denmark,2018,3255596.0,12.5683371,55.6760968,31009,604991.5,86.0,0.939,28.2,76.6,84.8,84.1,83.6,41.4,10.6,96.7,92.5,82.8,86.4,86.9,90.0,80.0,DNK
343,Hoeje-Taastrup,Denmark,2018,348413.0,12.2898,55.656328,58489,50298.0,78.0,0.939,28.2,76.6,84.8,84.1,83.6,41.4,10.6,96.7,92.5,82.8,86.4,86.9,90.0,80.0,DNK
353,Hørsholm,Denmark,2018,105366.31,12.5049,55.8835,58797,24973.5,3694.751717089304,0.939,28.2,76.6,84.8,84.1,83.6,41.4,10.6,96.7,92.5,82.8,86.4,86.9,90.0,80.0,DNK
355,Jammerbugt,Denmark,2018,277769.0,9.54153,57.1453,58865,38569.0,3694.751717089304,0.939,28.2,76.6,84.8,84.1,83.6,41.4,10.6,96.7,92.5,82.8,86.4,86.9,90.0,80.0,DNK
359,Gladsaxe,Denmark,2018,326439.0,12.488686,55.733461,59165,68344.2,24.9,0.939,28.2,76.6,84.8,84.1,83.6,41.4,10.6,96.7,92.5,82.8,86.4,86.9,90.0,80.0,DNK
363,Hvidovre,Denmark,2018,339523.87,12.475386,55.642522,60433,52864.25,25.0,0.939,28.2,76.6,84.8,84.1,83.6,41.4,10.6,96.7,92.5,82.8,86.4,86.9,90.0,80.0,DNK
366,Egedal,Denmark,2018,0.0,12.238733,55.79504499999999,62855,42805.66666666666,126.0,0.939,28.2,76.6,84.8,84.1,83.6,41.4,10.6,96.7,92.5,82.8,86.4,86.9,90.0,80.0,DNK
368,Fredensborg,Denmark,2018,154208.86,12.4058,55.9747,63543,40488.5,3694.751717089304,0.939,28.2,76.6,84.8,84.1,83.6,41.4,10.6,96.7,92.5,82.8,86.4,86.9,90.0,80.0,DNK
384,Helsinki,Finland,2018,5848287.0,24.9410248,60.17332439999999,8242,639758.4,214.0,0.937,27.3,74.1,89.0,89.8,82.7,66.5,2.3,81.1,89.9,50.5,86.0,86.9,85.0,80.0,FIN
391,Turku,Finland,2018,894600.0,22.2666303,60.4518126,50154,189400.0,246.0,0.937,27.3,74.1,89.0,89.8,82.7,66.5,2.3,81.1,89.9,50.5,86.0,86.9,85.0,80.0,FIN
397,Espoo,Finland,2018,1102000.0,24.6559,60.205491,54409,281732.25,312.0,0.937,27.3,74.1,89.0,89.8,82.7,66.5,2.3,81.1,89.9,50.5,86.0,86.9,85.0,80.0,FIN
399,Porvoo,Finland,2018,196950.0,25.665274,60.39319200000001,60092,50380.0,2139.81,0.937,27.3,74.1,89.0,89.8,82.7,66.5,2.3,81.1,89.9,50.5,86.0,86.9,85.0,80.0,FIN
402,Paris,France,2018,5273269.0,2.3522219,48.856614,31175,2242245.333333333,105.0,0.898,32.4,63.9,84.0,65.1,72.7,47.3,2.7,60.8,80.2,45.0,81.6,81.9,75.0,70.0,FRA
425,Mannheim,Germany,2018,3138873.0,8.466039,49.487459,43926,312722.0,145.0,0.946,30.9,74.2,81.0,75.3,78.0,61.3,41.3,90.8,86.1,53.3,86.2,86.9,80.0,70.0,DEU
433,Gibraltar,Gibraltar,2018,380372.0,-5.3535994,36.1407734,50650,34313.75,6.6,0.869885505257732,38.87940929917293,69.41948124980662,69.53020439301957,63.24978963501676,67.76822911104446,67.45616782514192,52.32086521275377,64.32249647213447,79.50850754145128,69.71202847628726,76.70915629813787,82.72269696477838,69.47591036643804,65.89319150658076,GIB
439,Athens,Greece,2018,572310.07,23.727539,37.98381,31149,664046.0,39.0,0.881,32.9,57.3,52.3,37.9,59.0,60.4,20.9,70.5,74.4,54.4,81.0,81.9,55.0,40.0,GRC
442,Iztapa,Guatemala,2018,62734.0,-90.712901,13.933665,839668,11917.0,3694.751717089304,0.657,38.87940929917293,63.4,40.4,27.3,33.1,79.2,95.3,95.3,57.3,48.3,77.6,87.2,70.0,50.0,GTM
455,Hong Kong,Hong Kong,2018,66393484.0,114.1398015,22.2880809,31169,7398480.0,1104.0,0.946,38.87940929917293,90.2,92.5,82.8,84.3,93.1,90.2,100.0,96.3,89.4,84.3,90.0,90.0,90.0,HKG
464,Thane,India,2018,2287596.26,72.97809000000001,19.218331,54311,2281692.0,128.23,0.642,38.87940929917293,54.5,55.4,47.2,54.3,79.4,77.7,13.2,56.4,41.8,75.9,72.4,40.0,40.0,IND
465,Nagpur,India,2018,2924093.0,79.088155,21.1458,73749,2405665.0,3694.751717089304,0.642,38.87940929917293,54.5,55.4,47.2,54.3,79.4,77.7,13.2,56.4,41.8,75.9,72.4,40.0,40.0,IND
473,Bogor,Indonesia,2018,2110500.0,106.806039,-6.597147000000001,54329,1052065.25,118.5,0.712,37.8,64.2,49.3,42.8,45.2,83.7,90.7,89.4,57.3,50.3,81.6,80.5,40.0,60.0,IDN
477,Bogor,Indonesia,2018,2054673.0,106.806039,-6.597147000000001,834058,5840209.5,3694.751717089304,0.712,37.8,64.2,49.3,42.8,45.2,83.7,90.7,89.4,57.3,50.3,81.6,80.5,40.0,60.0,IDN
495,Venezia,Italy,2018,2919060.0,12.3155151,45.4408474,36254,261169.75,414.0,0.89,34.8,62.5,71.2,40.1,60.9,55.2,24.1,68.2,70.3,50.3,88.2,86.9,85.0,50.0,ITA
517,Tokyo,Japan,2018,62042871.0,139.6917064,35.6894875,31111,13765448.2,2188.0,0.917,33.04444444444444,72.3,86.0,79.2,73.2,67.4,54.1,49.3,81.7,79.2,85.4,82.3,70.0,60.0,JPN
525,Yokohama,Japan,2018,38036786.0,139.6380256,35.4437078,31113,12136443.25,437.0,0.917,33.26666666666667,72.3,86.0,79.2,73.2,67.4,54.1,49.3,81.7,79.2,85.4,82.3,70.0,60.0,JPN
538,Amman,Jordan,2018,10881378.0,35.928372,31.945367,54337,3777487.25,800.0,0.728,38.87940929917293,64.9,57.6,51.9,57.3,92.4,69.4,27.7,63.0,58.9,88.7,82.0,70.0,60.0,JOR
549,Hang Tuah Jaya,Malaysia,2018,613412.85,102.2817,2.232,834157,190529.0,144.6,0.805,41.1,74.5,83.8,54.8,65.2,85.6,81.3,80.7,83.9,75.8,85.6,87.4,60.0,50.0,MYS
557,Mexico City,Mexico,2018,28639393.06,-102.552784,23.634501,31172,8916511.666666666,1485.0,0.776,45.4,64.8,58.6,26.9,39.0,75.7,78.1,69.8,67.5,59.8,79.2,88.0,75.0,60.0,MEX
561,León de los Aldamas,Mexico,2018,5012581.0,-101.683659,21.122062,50359,1578626.0,1283.0,0.776,45.4,64.8,58.6,26.9,39.0,75.7,78.1,69.8,67.5,59.8,79.2,88.0,75.0,60.0,MEX
573,Monaco,Monaco,2018,86906.0,7.42081,43.7374,50792,38200.0,3694.751717089304,0.869885505257732,38.87940929917293,69.41948124980662,69.53020439301957,63.24978963501676,67.76822911104446,67.45616782514192,52.32086521275377,64.32249647213447,79.50850754145128,69.71202847628726,76.70915629813787,82.72269696477838,69.47591036643804,65.89319150658076,MCO
585,Rotterdam,Netherlands,2018,29831268.0,4.4777325,51.9244201,31179,481798.1165,208.0,0.942,28.1,76.2,87.9,86.0,74.1,52.5,39.1,88.2,80.5,61.5,87.5,86.9,90.0,80.0,NLD
588,The Hague,Netherlands,2018,1519207.0,4.3007,52.0705,43930,537210.6666666666,3694.751717089304,0.942,28.1,76.2,87.9,86.0,74.1,52.5,39.1,88.2,80.5,61.5,87.5,86.9,90.0,80.0,NLD
595,Auckland,New Zealand,2018,9394555.0,174.741788,-36.815328,43932,1614975.0,4894.0,0.928,38.87940929917293,84.2,95.1,95.7,88.4,70.5,49.5,98.3,91.5,84.4,90.0,87.4,80.0,80.0,NZL
610,Oslo,Norway,2018,1062543.0,10.7522454,59.9138688,14088,665929.5,454.0,0.956,27.6,74.3,86.4,93.6,86.0,56.4,29.2,97.8,90.4,54.6,73.9,87.9,75.0,60.0,NOR
613,Trondheim,Norway,2018,453037.0,10.395,63.4305,54488,200500.0,3694.751717089304,0.956,27.6,74.3,86.4,93.6,86.0,56.4,29.2,97.8,90.4,54.6,73.9,87.9,75.0,60.0,NOR
614,Bergen,Norway,2018,856086.0,5.322054000000001,60.391263,54492,283929.0,464.71,0.956,27.6,74.3,86.4,93.6,86.0,56.4,29.2,97.8,90.4,54.6,73.9,87.9,75.0,60.0,NOR
617,Bærum,Norway,2018,172298.0,10.593765,59.920545,58395,125769.0,192.0,0.956,27.6,74.3,86.4,93.6,86.0,56.4,29.2,97.8,90.4,54.6,73.9,87.9,75.0,60.0,NOR
619,Arendal,Norway,2018,123657.0,8.77245,58.4618,60229,44804.66666666666,3694.751717089304,0.956,27.6,74.3,86.4,93.6,86.0,56.4,29.2,97.8,90.4,54.6,73.9,87.9,75.0,60.0,NOR
648,Lisbon,Portugal,2018,2273116.0,-9.1393366,38.7222524,36159,547753.0,85.0,0.86,33.5,63.4,69.2,56.8,70.1,59.8,29.8,46.0,83.2,44.1,85.3,86.9,70.0,60.0,PRT
671,Braga,Portugal,2018,194352.0,-8.43821,41.5337,55334,185256.5,3694.751717089304,0.86,33.5,63.4,69.2,56.8,70.1,59.8,29.8,46.0,83.2,44.1,85.3,86.9,70.0,60.0,PRT
675,Sintra,Portugal,2018,1083414.0,-9.388110000000001,38.7984,826396,387674.0,3694.751717089304,0.86,33.5,63.4,69.2,56.8,70.1,59.8,29.8,46.0,83.2,44.1,85.3,86.9,70.0,60.0,PRT
692,Moscow,Russian Federation,2018,90932544.0,37.6173,55.755826,31174,12541168.33333333,2511.0,0.8025,37.5,50.875,23.75,23.025,67.76822911104446,83.25,57.84999999999999,64.32249647213447,64.5,59.95,65.425,70.85,25.0,35.0,RUS
693,Freetown,Sierra Leone,2018,1014094.0,-13.2317,8.4657,49367,600003.5,3694.751717089304,0.447,35.7,51.8,33.6,22.0,29.6,79.9,89.8,65.9,51.3,30.5,69.5,69.4,60.0,20.0,SLE
700,Ljubljana,Slovenia,2018,2814841.0,14.505751,46.05694699999999,43920,290641.75,275.0,0.912,24.6,64.8,76.6,52.1,57.7,58.7,31.2,66.3,79.5,61.3,87.3,86.9,70.0,50.0,SVN
711,Cape Town,South Africa,2018,20915591.0,18.4240553,-33.9248685,35858,4145917.2,2461.0,0.707,63.10000000000001,63.0,67.7,45.4,65.9,62.5,68.1,74.6,65.1,60.1,74.6,71.6,50.0,50.0,ZAF
724,Steve Tshwete,South Africa,2018,32740593.0,29.468175,-25.77257,73637,278749.0,3694.751717089304,0.707,63.10000000000001,63.0,67.7,45.4,65.9,62.5,68.1,74.6,65.1,60.1,74.6,71.6,50.0,50.0,ZAF
737,Barcelona,Spain,2018,3725834.0,2.177506,41.382271,1499,1617601.5,101.0,0.905,34.7,65.1,73.1,51.5,62.0,62.0,42.8,36.1,66.3,59.0,86.7,86.9,85.0,70.0,ESP
748,Vitoria-Gasteiz,Spain,2018,726191.0,-2.67,42.84,46470,252089.0,3694.751717089304,0.905,34.7,65.1,73.1,51.5,62.0,62.0,42.8,36.1,66.3,59.0,86.7,86.9,85.0,70.0,ESP
760,Stockholm,Sweden,2018,2369677.0,18.0685808,59.3293235,3429,938398.0,216.0,0.943,30.0,76.3,92.6,92.9,88.2,43.9,23.2,96.1,89.3,53.7,83.8,86.9,85.0,80.0,SWE
763,Malmö,Sweden,2018,943307.0,13.0038,55.605,43940,338722.6666666667,3694.751717089304,0.943,30.0,76.3,92.6,92.9,88.2,43.9,23.2,96.1,89.3,53.7,83.8,86.9,85.0,80.0,SWE
770,Lund,Sweden,2018,226813.0,13.191007,55.70466,54519,124935.0,427.0,0.943,30.0,76.3,92.6,92.9,88.2,43.9,23.2,96.1,89.3,53.7,83.8,86.9,85.0,80.0,SWE
